Id,SalePrice
1700,234650.91072078544
1701,271557.7952655596
1702,306805.9019510575
1703,291083.21285708976
1704,313365.3492046341
1705,216877.174884294
1706,325383.08647885354
1707,199285.863254546
1708,201027.37077029186
1709,290346.1652105539
1710,219118.11424492343
1711,279810.44323749957
1712,289089.75957739615
1713,207141.08310387962
1714,203282.7396496486
1715,194772.02571449205
1716,172251.19800137114
1717,157821.54557412537
1718,133121.71236944653
1719,220798.79326275614
1720,243619.17075176316
1721,153690.82751577036
1722,133361.2069078698
1723,144163.7629047274
1724,211605.63371119552
1725,233728.47979300906
1726,190423.38086524542
1727,183910.602471124
1728,189755.98341353738
1729,167844.4932752122
1730,169587.71100184825
1731,127778.3233239644
1732,126942.67684650453
1733,123826.91055151643
1734,132797.6643688743
1735,128972.21709515218
1736,123462.08135198148
1737,318367.05110162316
1738,212605.6428124262
1739,305815.8626695885
1740,197898.99925795826
1741,177831.04267822023
1742,166849.4702233192
1743,167716.72239450115
1744,284110.90619328705
1745,222906.01184025325
1746,258775.30550681113
1747,243934.76275270543
1748,252301.255072375
1749,154230.00119776145
1750,144522.59513903008
1751,245040.6277474587
1752,125310.62509830977
1753,154026.4028575824
1754,232140.82136033542
1755,164094.9194117637
1756,116606.79355194214
1757,121711.29704913544
1758,156811.44101132086
1759,155669.30688702193
1760,159087.16830835253
1761,150052.42904893638
1762,157784.13075536073
1763,171157.24157588062
1764,124674.45827258087
1765,172857.9320881449
1766,166709.06100791862
1767,188028.0590377057
1768,142703.0572338203
1769,173299.35940933423
1770,135729.61114988994
1771,140983.29826602654
1772,140858.5537915154
1773,136993.47847506354
1774,156932.64587655786
1775,135762.03272508908
1776,113728.5963002917
1777,119709.1052530791
1778,133534.7744633833
1779,111765.80994892977
1780,174806.24064057917
1781,140166.73291587888
1782,101965.22893439468
1783,130322.40519215856
1784,103295.92212730176
1785,133773.94570147982
1786,161467.9399978083
1787,173023.785766272
1788,100072.22927779086
1789,114664.5668521447
1790,102208.63025247563
1791,292181.0501472883
1792,147514.04175780638
1793,146982.31604016144
1794,144198.9076782977
1795,141580.72499924136
1796,113630.41238480288
1797,142177.46587153422
1798,130301.28767597441
1799,116174.08807562562
1800,114016.65206914707
1801,117786.86901542344
1802,162877.94745454733
1803,164781.96250108533
1804,134204.47051849565
1805,136273.44959068843
1806,132890.51919222917
1807,162194.1943834804
1808,122164.92941432673
1809,106117.56228278071
1810,137826.71791952325
1811,105417.50865221239
1812,115278.11532984595
1813,119855.68548099995
1814,108885.67437214736
1815,100072.22927779086
1816,107380.97903813107
1817,124266.85187518776
1818,152036.90994249476
1819,123458.83278701632
1820,100072.22927779086
1821,136462.08633872264
1822,175627.70390694067
1823,100072.22927779086
1824,143556.1361484382
1825,117734.1292045119
1826,103155.24271550663
1827,121899.22596813101
1828,133539.22736515262
1829,163279.50639744973
1830,168149.48706475538
1831,225285.2777879057
1832,134562.39886456827
1833,142650.9362910878
1834,122647.80860863838
1835,221980.13724097252
1836,139943.37197954254
1837,107724.50396029085
1838,132127.13731968417
1839,105285.24948113365
1840,139040.12234311103
1841,141474.31690253725
1842,101804.48647473392
1843,138867.27572632994
1844,129128.1732844948
1845,125930.42285007716
1846,154525.8484245573
1847,145560.0673435515
1848,100190.46286978525
1849,130158.13271495193
1850,134664.39923544644
1851,149742.59626654952
1852,135617.22400899214
1853,134894.4608728919
1854,158771.42124146753
1855,166521.40495058347
1856,230548.53486610818
1857,157162.42957332658
1858,146128.02750837905
1859,136062.78864189461
1860,152106.2589995507
1861,135836.70755974148
1862,308691.6589257336
1863,308691.6589257336
1864,308691.6589257336
1865,295340.4714633756
1866,319746.74684180995
1867,220737.32867262038
1868,289573.25564014
1869,198454.75036757826
1870,217219.43889743663
1871,220586.74028180796
1872,181845.38959940767
1873,218300.38266887554
1874,132661.72737642136
1875,192526.91052424733
1876,184306.43343222648
1877,202229.34101579804
1878,203435.6566462951
1879,128649.92663819551
1880,133119.62005622164
1881,213252.89824754916
1882,262529.87911594997
1883,200373.4577936136
1884,231391.18980640257
1885,231475.42588109564
1886,287044.2284111377
1887,200079.8775979866
1888,286820.1531740256
1889,163109.777391882
1890,134431.60332864465
1891,130852.11382930985
1892,110282.61516764428
1893,143129.20607980102
1894,141373.56632309913
1895,147900.09379067447
1896,124784.98368302347
1897,120538.88717544964
1898,111713.95304213013
1899,157356.90724428635
1900,135594.7527894048
1901,149769.87542257181
1902,145050.3034060718
1903,243599.6699006081
1904,138539.7738744874
1905,171713.66356624087
1906,142682.4725331548
1907,174103.72274961867
1908,123867.38668590259
1909,157789.37253472782
1910,151732.075438735
1911,172484.39034817182
1912,282389.73116549506
1913,151303.62204950352
1914,100457.69806290623
1915,261878.46930273346
1916,100590.59725743213
1917,288937.0519728521
1918,132309.1404427808
1919,161975.4919974887
1920,155435.90795494957
1921,324463.78652080614
1922,292146.09115438996
1923,228176.51471953563
1924,200642.19573947004
1925,232741.65706952763
1926,325867.20073587354
1927,134000.17801435158
1928,155730.36305192835
1929,121321.66742234881
1930,113016.61723077092
1931,128574.21308697583
1932,128525.83025715424
1933,153965.03689617084
1934,180645.44978704958
1935,166324.05636891772
1936,182075.44624146883
1937,181873.143917714
1938,166038.8755637502
1939,269015.1074511155
1940,214115.43500869785
1941,182127.8316245747
1942,189139.19008480184
1943,212660.8800987507
1944,322985.9948599569
1945,325867.20073587354
1946,165388.3575554657
1947,292855.3784458877
1948,168652.01085969943
1949,193029.54347805094
1950,177851.62884012467
1951,270289.8417797494
1952,232996.75217892363
1953,169130.55131032775
1954,231045.86110197153
1955,134138.87714391717
1956,315588.73051347525
1957,167790.7119541005
1958,325354.83044662775
1959,154482.42335362532
1960,118043.66810981731
1961,121828.03050009489
1962,103149.59175937569
1963,104175.26534013794
1964,104454.58281455688
1965,162520.417262998
1966,153062.09311213988
1967,274760.29128897894
1968,320732.0631199824
1969,325867.20073587354
1970,325867.20073587354
1971,325383.08647885354
1972,325867.20073587354
1973,287444.8163476277
1974,308934.29454630887
1975,325867.20073587354
1976,276568.2870644701
1977,325867.20073587354
1978,325867.20073587354
1979,324834.0042332434
1980,201203.47689768334
1981,324834.0042332434
1982,218010.89443888687
1983,218010.89443888687
1984,169846.29791280217
1985,209682.00612767547
1986,210315.4467070526
1987,191371.82248127903
1988,186241.94836361014
1989,184077.60543446327
1990,231840.82046690542
1991,200216.65417420195
1992,228152.48636609965
1993,186906.82553718856
1994,242823.52284466467
1995,173839.9237848786
1996,267716.85990468354
1997,325867.20073587354
1998,325867.20073587354
1999,236170.50716934222
2000,325354.83044662775
2001,277260.10398201155
2002,210693.0491665975
2003,298963.44737438107
2004,281692.2466038312
2005,217064.59788054347
2006,217664.53295502908
2007,290333.7897260054
2008,190809.974405196
2009,192184.5153453423
2010,196638.57593460276
2011,135251.7037492767
2012,175635.054615755
2013,185133.5281407502
2014,191073.70484431845
2015,196256.26169249564
2016,191650.47823931155
2017,209691.16031577345
2018,127689.39774710765
2019,126038.06885020439
2020,123742.49519286503
2021,119050.44584051205
2022,167926.8618348831
2023,151606.2879190249
2024,253722.39827122097
2025,317313.04366082756
2026,192554.30112223644
2027,144330.30072476732
2028,167596.5790764777
2029,165565.46330452792
2030,266490.28245057544
2031,217157.25172467565
2032,262636.70064201555
2033,262030.3154234093
2034,167393.66059294544
2035,214442.7520341175
2036,238816.04748204444
2037,245720.76571799428
2038,281489.14144438715
2039,215071.86390803277
2040,316082.4961125732
2041,256548.38634542504
2042,221555.5211669836
2043,165514.33385389755
2044,173180.90960176304
2045,188824.58447119093
2046,151484.0134040959
2047,144305.19338265024
2048,126877.2408515165
2049,152871.52752043412
2050,173581.8115026224
2051,107640.8222285563
2052,141672.2845984167
2053,143521.67015271325
2054,100610.84500290047
2055,161367.3278382724
2056,119497.70391190349
2057,132835.43085818182
2058,188213.24346108938
2059,143815.72559602407
2060,146885.7468460517
2061,170257.76889609479
2062,142501.3973880444
2063,114642.11589365738
2064,145241.68996030663
2065,129251.56989860583
2066,172267.3407194009
2067,125172.18764688197
2068,156072.8745779437
2069,101342.9046151173
2070,120458.7700175194
2071,105802.3093345736
2072,166582.28206304638
2073,139188.22539616824
2074,179818.592529257
2075,141736.5093535424
2076,124504.31210679692
2077,143506.60864280947
2078,132262.70181118534
2079,155932.44458679346
2080,126586.40079522005
2081,136010.72967806208
2082,144419.17478250823
2083,149607.97294200436
2084,119788.14196280204
2085,137672.05336667082
2086,109955.52796931883
2087,136169.93114614094
2088,103416.85638472729
2089,102134.49636155431
2090,131229.00613746568
2091,112121.43449249686
2092,132480.94659143998
2093,137730.01305320224
2094,121501.80851533175
2095,162020.92435419443
2096,102952.93219576572
2097,105877.40800851326
2098,153697.08598626594
2099,100208.9942359713
2100,104241.12471055008
2101,140690.00056463532
2102,137084.70546492346
2103,104241.0121885592
2104,153780.0721221673
2105,113824.02229600029
2106,101936.42101409221
2107,262374.27989702387
2108,123950.64298051258
2109,114526.90432021678
2110,136609.7274024331
2111,143785.08279290248
2112,144619.2242896891
2113,111419.21959621087
2114,114766.5569364735
2115,145921.0721519495
2116,124192.13884101037
2117,142586.72564850285
2118,126862.90091202834
2119,122088.7354515497
2120,103172.02325212995
2121,116324.82596837851
2122,105762.32378900996
2123,103017.93413284661
2124,229000.56393537924
2125,151298.58534362647
2126,170932.65221966393
2127,147676.4161886152
2128,140440.6405135903
2129,134606.4387069814
2130,142939.18516820986
2131,167296.52549334022
2132,136277.72141643864
2133,139878.50620600252
2134,127062.3121351057
2135,104758.22984064235
2136,100769.42654452231
2137,131387.3481945485
2138,138197.3420998459
2139,152212.13040146793
2140,132719.5957515095
2141,129316.22684550147
2142,135107.82948952194
2143,142058.41408305994
2144,143148.33634781546
2145,130668.31523308656
2146,155212.96713993003
2147,155495.41812741154
2148,142572.43824592567
2149,152935.80593356292
2150,183206.76115858872
2151,120506.91589234032
2152,141604.20050411395
2153,147911.9151019265
2154,117879.6068650349
2155,128367.56960775472
2156,268492.4372508137
2157,203403.34938500146
2158,235713.7737949859
2159,232441.58368362708
2160,171004.96742183942
2161,289143.98773621884
2162,325867.20073587354
2163,325383.08647885354
2164,244579.7203003917
2165,170774.9694279733
2166,133362.85201083118
2167,199152.23688755903
2168,192968.69356882494
2169,192008.4663872012
2170,228802.1208358512
2171,147264.9304562438
2172,137377.96633602976
2173,157295.20018052566
2174,240313.29137565804
2175,311446.5977383756
2176,314858.8012055866
2177,247251.53605563275
2178,251146.74391429423
2179,145078.6460240974
2180,198558.71528036203
2181,201242.5182923166
2182,213252.89824754916
2183,201620.12085440345
2184,141565.21007362363
2185,109598.45982553792
2186,149047.30456958176
2187,150473.88879705072
2188,164561.83364695733
2189,258465.721516469
2190,104094.91655730248
2191,104004.6189378551
2192,102956.691432687
2193,102749.28394917413
2194,106862.82260412951
2195,118783.54625900179
2196,107129.48105798218
2197,127047.58242126535
2198,149700.76205048838
2199,165013.81500911334
2200,127681.62564954656
2201,152133.2828493814
2202,181380.30545073113
2203,165867.58867529887
2204,152993.5504679475
2205,126771.19352694473
2206,139587.86747636835
2207,257355.16640159275
2208,234150.5556528103
2209,166803.37786296554
2210,124087.77102527575
2211,123788.24628593345
2212,120817.99503256296
2213,116245.1209615027
2214,120814.83275585157
2215,106878.70112823733
2216,144887.39710910388
2217,104485.68099583901
2218,100934.1933246881
2219,100823.45437314142
2220,100955.88739957474
2221,262390.40109084325
2222,193244.53823113212
2223,303075.39453499264
2224,256471.51760700412
2225,145742.3202782472
2226,159826.86513899846
2227,193120.1774431758
2228,248626.82935867424
2229,252925.20850590608
2230,128250.34165933504
2231,202954.283729
2232,179408.93913055185
2233,174094.38488036842
2234,217064.59788054347
2235,196599.2648686345
2236,286599.2275346448
2237,322319.3274401467
2238,200385.19244440526
2239,131608.99643725052
2240,158437.35993994598
2241,151705.02806345923
2242,135183.37310215138
2243,114038.50035342477
2244,101825.02134415503
2245,101033.52571738252
2246,144574.3488171442
2247,108711.25481698797
2248,120360.84861905768
2249,123732.00626616777
2250,133214.27425211898
2251,129659.90467368379
2252,172886.15622165494
2253,158384.80965221935
2254,169266.13606505067
2255,182003.3797492441
2256,189285.12663926414
2257,229783.48432605353
2258,174574.2481897174
2259,180215.42674188383
2260,152629.93660266808
2261,191984.47701543156
2262,214351.00948133064
2263,322945.4884395869
2264,325383.08647885354
2265,155049.42188960343
2266,267871.0890670729
2267,308516.97277473897
2268,325383.08647885354
2269,164485.696085733
2270,184887.63619168184
2271,193012.14687770317
2272,230382.01535018615
2273,160549.15410346526
2274,171230.0041261386
2275,163815.02694603836
2276,184918.13746676463
2277,170781.31545235816
2278,149761.70178655066
2279,122766.013417573
2280,116502.99368424798
2281,184377.3206569842
2282,185731.91558415868
2283,104082.19401573471
2284,115320.83488215481
2285,140760.85695617425
2286,130440.00649633205
2287,325867.20073587354
2288,308809.61265663424
2289,325867.20073587354
2290,325867.20073587354
2291,313925.8839666845
2292,325867.20073587354
2293,325867.20073587354
2294,325867.20073587354
2295,325867.20073587354
2296,300803.16699071205
2297,291511.94685309083
2298,325867.20073587354
2299,325867.20073587354
2300,325354.83044662775
2301,279336.0523801121
2302,213252.89824754916
2303,286599.2275346448
2304,296992.66878781526
2305,182927.327074905
2306,182927.327074905
2307,184905.15076282027
2308,237252.44589056846
2309,266130.6498316609
2310,217872.09065474628
2311,200032.98630302848
2312,181743.98627214748
2313,184827.4225901128
2314,171170.99165089172
2315,183614.34862992886
2316,182301.9583658255
2317,183489.48097576268
2318,184012.908310601
2319,187326.0670962376
2320,193372.21815252493
2321,270634.6817046177
2322,192282.99912593447
2323,162775.7143020972
2324,169562.08136907805
2325,203580.87008935332
2326,169754.07282503758
2327,231653.6491235037
2328,232424.6251275389
2329,182426.3749925545
2330,182075.44624146883
2331,325867.20073587354
2332,325867.20073587354
2333,325867.20073587354
2334,275872.60957533086
2335,263869.0245126235
2336,325354.83044662775
2337,201620.12085440345
2338,249588.65752559173
2339,233999.9737013199
2340,325867.20073587354
2341,202786.03882183146
2342,234334.43698826924
2343,203523.18220604345
2344,258153.56764302522
2345,296992.66878781526
2346,218246.6767305334
2347,199804.90895697873
2348,251146.74391429423
2349,156941.3161852679
2350,281692.2466038312
2351,252278.1736104655
2352,302044.35670961987
2353,283722.9678111845
2354,132190.3552152209
2355,141053.17426337762
2356,143721.87656555028
2357,202261.66257941202
2358,195124.06070488508
2359,124819.24339642219
2360,120632.04806749611
2361,135598.47077042234
2362,265221.07759994204
2363,139063.12973561272
2364,152089.26302585786
2365,217664.53295502908
2366,200361.97349724377
2367,243736.14335736647
2368,197942.59844979885
2369,235650.78099816
2370,165538.8326226793
2371,167458.70212084267
2372,182503.31599327593
2373,264049.4755645068
2374,297294.4985042566
2375,219371.0320235523
2376,279778.6448614794
2377,303944.79101940466
2378,152817.09150700242
2379,230962.31749682897
2380,150273.35506357945
2381,166538.36615513894
2382,189346.96150102644
2383,200236.92556852577
2384,234598.02004005224
2385,153438.2594493726
2386,139415.7442888493
2387,135900.94955375942
2388,138524.05802809168
2389,132916.39813320423
2390,143352.87302218878
2391,131905.22348909665
2392,123435.73813862861
2393,164383.90659058164
2394,149530.141451385
2395,226664.8916392084
2396,146478.53302861203
2397,185323.08914778114
2398,128720.98551680242
2399,100228.39203555921
2400,100228.39203555921
2401,117319.77733013287
2402,140218.8609274608
2403,156657.12717902218
2404,146436.53083369025
2405,159585.7734306819
2406,131756.7316627898
2407,131113.6502052106
2408,134890.33640000306
2409,139486.09232245674
2410,169202.467737797
2411,124364.48394500476
2412,146543.88136793536
2413,140489.91054247305
2414,135764.47243453446
2415,149487.10837976602
2416,140263.30829392662
2417,131959.9434626067
2418,124983.16134097593
2419,132377.00930627866
2420,128710.08242763612
2421,143191.33526316416
2422,124421.9550589371
2423,125334.21823743556
2424,150509.0902782481
2425,266484.03401949425
2426,142011.62872541498
2427,128310.36168419807
2428,146578.61205693946
2429,122840.0941942454
2430,131198.38920588532
2431,131148.14293641943
2432,135103.77934318027
2433,143715.8147868804
2434,143036.87541216201
2435,145689.0435679493
2436,107221.25629781728
2437,118659.18947739239
2438,126733.57527766813
2439,123604.09701306261
2440,152648.69745130773
2441,124726.48933086605
2442,118741.39461181278
2443,126105.79618114035
2444,119345.42120668423
2445,100829.07008688353
2446,141591.9915233254
2447,257306.4170353323
2448,142339.208199808
2449,121752.20089234531
2450,165103.4779137355
2451,110891.64856449397
2452,242647.5485894339
2453,102475.49943351315
2454,109909.74757589429
2455,120214.52809650722
2456,132583.6020424711
2457,116205.7850319736
2458,114091.02266793883
2459,119343.6964154652
2460,155334.48695785206
2461,112454.8360851396
2462,127289.0945901824
2463,133100.48484091516
2464,226666.01428651402
2465,157522.30475718033
2466,135218.84956427308
2467,174727.9703891699
2468,104511.32540736007
2469,119710.66187403184
2470,229471.92350101043
2471,226673.3952280135
2472,229934.26500686948
2473,126719.43470378013
2474,106836.83429122876
2475,243461.73305602436
2476,108847.70556024807
2477,131957.97751498374
2478,151984.3771120834
2479,119158.0632110518
2480,132465.55290369684
2481,126593.9633841663
2482,124686.35382437575
2483,121790.10251417305
2484,125310.84161922775
2485,124533.49865680357
2486,145528.71795044377
2487,235651.32675791692
2488,147641.4131512258
2489,170996.32975748065
2490,142424.8482469266
2491,101835.38388089434
2492,182049.204541279
2493,132503.1260757239
2494,153459.36567830306
2495,105935.70725477315
2496,258156.8475241366
2497,152144.3888206745
2498,119478.98517361497
2499,102199.64426847646
2500,129108.52258776124
2501,142575.12461624522
2502,146278.78858606354
2503,125839.13795729342
2504,183911.96612251678
2505,231203.0682765228
2506,293033.6314129805
2507,324347.6042873167
2508,293033.6314129805
2509,212801.71610954014
2510,221359.52011213495
2511,194691.47607742104
2512,223612.27430251663
2513,230941.62174942688
2514,254910.9006926067
2515,135766.34947103157
2516,176033.03101072382
2517,128254.79781441951
2518,142544.63829239793
2519,231606.52571323988
2520,208478.47339090268
2521,197856.14654018625
2522,229950.74306500566
2523,132074.2254747387
2524,132731.98994091357
2525,135002.03847012948
2526,135436.90956344493
2527,120352.61613774611
2528,128552.76149320809
2529,122103.2607152214
2530,104721.59282805305
2531,205169.73144096404
2532,232356.78306850576
2533,208617.95257121476
2534,251022.9196839818
2535,286929.29261657427
2536,235710.79553207714
2537,217829.01368448112
2538,189202.64435824828
2539,177205.5222212008
2540,185427.98790320326
2541,189202.64435824828
2542,160170.53114575363
2543,128795.50586742925
2544,133424.1668990027
2545,142743.12792891526
2546,151769.6078692644
2547,144774.54043331096
2548,149007.53897972888
2549,138630.61253124502
2550,325867.20073587354
2551,130079.05370843355
2552,124879.15167953301
2553,103591.01790291403
2554,131180.02247831915
2555,119165.10676929641
2556,104113.79364066398
2557,111578.75552367517
2558,238914.1008241539
2559,138139.51659213522
2560,134265.49184893686
2561,123950.90526095312
2562,126018.215761756
2563,139210.6798336714
2564,173605.99950416095
2565,132135.52970171036
2566,131872.8416179161
2567,134473.11195983374
2568,171893.2919431164
2569,177039.91772629335
2570,124087.77102527575
2571,163692.25620823266
2572,175486.93209592506
2573,186614.69065377925
2574,282030.5174979173
2575,146539.9491550912
2576,132709.2013788326
2577,157282.2053033882
2578,114325.24802619536
2579,101094.20659366288
2580,138541.71009601705
2581,129609.68844705951
2582,125175.7336584442
2583,258414.03901625742
2584,165061.17785166382
2585,176474.81232903633
2586,201042.51005889673
2587,191090.46807645183
2588,127210.70229530649
2589,149651.34790138245
2590,194062.2514241266
2591,237823.24781445108
2592,205818.1506469505
2593,244017.9315357936
2594,183503.584027963
2595,216344.96470489647
2596,316758.21043744305
2597,186226.93697749652
2598,249989.15458960124
2599,325383.08647885354
2600,142751.75312064125
2601,144104.3738339611
2602,100785.51517652086
2603,101697.699741755
2604,100433.67091133009
2605,100785.51517652086
2606,137044.36344558623
2607,170153.19807466707
2608,171446.65318008748
2609,145182.61323348855
2610,117025.83921477817
2611,138015.90131393136
2612,154128.50838544982
2613,121876.0527836423
2614,123583.2938506808
2615,160289.53130616384
2616,136955.0888482273
2617,169462.98706736765
2618,164614.28816855222
2619,264961.9276535079
2620,178601.60974677902
2621,180603.96942888893
2622,172973.80872250965
2623,262529.87911594997
2624,309482.9366197729
2625,308192.1187252258
2626,161633.7009768579
2627,193133.09568033382
2628,325867.20073587354
2629,325867.20073587354
2630,302701.13470304
2631,325867.20073587354
2632,325867.20073587354
2633,290932.63982107746
2634,325867.20073587354
2635,152836.191950591
2636,228026.40480261375
2637,156340.7720365334
2638,243883.3075240942
2639,180205.27662597012
2640,153798.90360786277
2641,106842.51007921035
2642,190524.8411877238
2643,123084.55556827257
2644,142561.11914792005
2645,104214.1781079233
2646,103149.59175937569
2647,103834.86757477261
2648,151226.33485981778
2649,141152.34755830024
2650,137913.1918660377
2651,163571.08339509214
2652,325867.20073587354
2653,289661.3684202029
2654,252402.21603336305
2655,325867.20073587354
2656,300382.5270587005
2657,291446.21015326923
2658,271082.65489591495
2659,292681.0944893157
2660,325867.20073587354
2661,325867.20073587354
2662,325867.20073587354
2663,302339.9854493409
2664,265127.21346097963
2665,306244.8453251833
2666,273182.51816439506
2667,181082.85647150892
2668,189053.09563969125
2669,184701.0542872692
2670,285587.82665240247
2671,189053.09563969125
2672,198777.06448094157
2673,200828.02046990988
2674,200226.78930590407
2675,170654.75410390503
2676,195979.14967269066
2677,183068.17083073437
2678,270941.4904167726
2679,294097.3085238146
2680,308972.85000161297
2681,325867.20073587354
2682,325354.83044662775
2683,325867.20073587354
2684,325354.83044662775
2685,324915.8683787751
2686,272257.99876766565
2687,294271.8237891684
2688,220655.88733544695
2689,215966.8852512653
2690,325383.08647885354
2691,192055.9484865036
2692,132588.22507515454
2693,202012.0010280693
2694,133784.50949671975
2695,197772.40558499267
2696,192159.06620377328
2697,186231.43852285336
2698,190688.81042715325
2699,185144.7658079506
2700,172863.8078765998
2701,176039.92446404957
2702,122856.07724790268
2703,163460.55022826986
2704,145073.57935139188
2705,131386.3263443411
2706,123195.8362915717
2707,125421.00580811368
2708,134809.07820667748
2709,122407.33931859504
2710,128485.03187102359
2711,289531.71074860723
2712,324915.8683787751
2713,168195.75928412113
2714,161642.53583069553
2715,166729.32690529575
2716,144963.19744439833
2717,143307.28918030078
2718,251944.2605763115
2719,151124.76186859375
2720,173680.79706621688
2721,140366.7959725875
2722,155581.679210338
2723,149526.57931731298
2724,127108.77398810557
2725,136246.8483908321
2726,144138.1971819771
2727,158153.428764704
2728,165603.37600951345
2729,140188.31731668932
2730,144610.32794273572
2731,122762.15456728611
2732,127229.9748442775
2733,154749.00463085668
2734,145454.67179921892
2735,142957.3461686898
